date,admin1_bps_code,admin1_bps,cumulative_cases,cumulative_deaths,daily_hospitalizations,cases_measure,deaths_measure,hospitalizations_measure,link
04.07.2022,82,MALUKU UTARA,14452,325,377,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.08.2022,82,MALUKU UTARA,14454,325,379,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.09.2022,82,MALUKU UTARA,14456,326,103,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.10.2022,82,MALUKU UTARA,14461,326,108,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.11.2022,82,MALUKU UTARA,14468,326,103,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.12.2022,82,MALUKU UTARA,14469,326,104,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.13.2022,82,MALUKU UTARA,14471,326,60,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.14.2022,82,MALUKU UTARA,14473,326,59,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.15.2022,82,MALUKU UTARA,14473,326,59,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.16.2022,82,MALUKU UTARA,14474,326,55,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.17.2022,82,MALUKU UTARA,14474,326,55,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.18.2022,82,MALUKU UTARA,14475,326,53,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.19.2022,82,MALUKU UTARA,14475,326,53,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.20.2022,82,MALUKU UTARA,14477,326,51,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.21.2022,82,MALUKU UTARA,14477,326,51,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.22.2022,82,MALUKU UTARA,14477,326,51,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.23.2022,82,MALUKU UTARA,14484,326,57,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.24.2022,82,MALUKU UTARA,14484,326,55,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.25.2022,82,MALUKU UTARA,14485,327,52,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.26.2022,82,MALUKU UTARA,14486,327,53,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.27.2022,82,MALUKU UTARA,14487,327,54,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.28.2022,82,MALUKU UTARA,14489,327,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.29.2022,82,MALUKU UTARA,14490,327,23,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
04.30.2022,82,MALUKU UTARA,14490,327,23,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.01.2022,82,MALUKU UTARA,14490,327,23,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.02.2022,82,MALUKU UTARA,14490,327,23,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.03.2022,82,MALUKU UTARA,14490,327,23,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.04.2022,82,MALUKU UTARA,14490,327,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.05.2022,82,MALUKU UTARA,14490,327,21,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.06.2022,82,MALUKU UTARA,14490,327,21,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.07.2022,82,MALUKU UTARA,14491,327,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.08.2022,82,MALUKU UTARA,14491,327,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.09.2022,82,MALUKU UTARA,14497,327,21,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.10.2022,82,MALUKU UTARA,14502,328,25,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.11.2022,82,MALUKU UTARA,14509,328,30,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.12.2022,82,MALUKU UTARA,14511,328,32,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.13.2022,82,MALUKU UTARA,14513,328,34,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.14.2022,82,MALUKU UTARA,14513,329,32,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.15.2022,82,MALUKU UTARA,14513,329,32,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.16.2022,82,MALUKU UTARA,14513,329,27,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.17.2022,82,MALUKU UTARA,14515,329,29,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.18.2022,82,MALUKU UTARA,14515,329,26,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.19.2022,82,MALUKU UTARA,14517,329,28,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.20.2022,82,MALUKU UTARA,14517,330,25,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.21.2022,82,MALUKU UTARA,14518,330,26,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.22.2022,82,MALUKU UTARA,14518,330,26,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.23.2022,82,MALUKU UTARA,14518,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.24.2022,82,MALUKU UTARA,14522,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.25.2022,82,MALUKU UTARA,14522,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.26.2022,82,MALUKU UTARA,14522,330,20,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.27.2022,82,MALUKU UTARA,14523,330,21,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.28.2022,82,MALUKU UTARA,14524,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.29.2022,82,MALUKU UTARA,14524,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.30.2022,82,MALUKU UTARA,14527,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
05.31.2022,82,MALUKU UTARA,14528,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.01.2022,82,MALUKU UTARA,14528,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.02.2022,82,MALUKU UTARA,14528,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.03.2022,82,MALUKU UTARA,14528,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.04.2022,82,MALUKU UTARA,14528,330,20,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.05.2022,82,MALUKU UTARA,14528,330,20,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.06.2022,82,MALUKU UTARA,14528,330,20,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.07.2022,82,MALUKU UTARA,14529,330,21,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.08.2022,82,MALUKU UTARA,14530,330,22,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.09.2022,82,MALUKU UTARA,14531,330,21,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.10.2022,82,MALUKU UTARA,14531,330,21,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.11.2022,82,MALUKU UTARA,14531,330,21,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.12.2022,82,MALUKU UTARA,14531,330,21,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.13.2022,82,MALUKU UTARA,14531,330,21,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.14.2022,82,MALUKU UTARA,14531,330,8,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.15.2022,82,MALUKU UTARA,14531,330,8,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.16.2022,82,MALUKU UTARA,14531,330,8,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.17.2022,82,MALUKU UTARA,14531,330,8,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.18.2022,82,MALUKU UTARA,14532,330,9,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.19.2022,82,MALUKU UTARA,14532,330,9,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.20.2022,82,MALUKU UTARA,14532,330,9,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.21.2022,82,MALUKU UTARA,14532,330,9,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.22.2022,82,MALUKU UTARA,14532,330,7,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.23.2022,82,MALUKU UTARA,14535,330,10,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.24.2022,82,MALUKU UTARA,14535,330,10,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.25.2022,82,MALUKU UTARA,14535,330,10,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.26.2022,82,MALUKU UTARA,14535,330,10,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.27.2022,82,MALUKU UTARA,14535,330,10,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.28.2022,82,MALUKU UTARA,14535,330,10,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.29.2022,82,MALUKU UTARA,14535,330,10,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
06.30.2022,82,MALUKU UTARA,14535,330,10,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
07.01.2022,82,MALUKU UTARA,14535,330,9,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
07.02.2022,82,MALUKU UTARA,14535,330,9,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
07.03.2022,82,MALUKU UTARA,14535,330,9,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
07.04.2022,82,MALUKU UTARA,14535,330,9,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
07.05.2022,82,MALUKU UTARA,14535,330,8,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
07.06.2022,82,MALUKU UTARA,14535,330,1,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
07.07.2022,82,MALUKU UTARA,14536,330,2,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_MALUKU_UTARA.json
03.31.2020,52,NUSA TENGGARA BARAT,2,0,2,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.01.2020,52,NUSA TENGGARA BARAT,4,0,4,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.02.2020,52,NUSA TENGGARA BARAT,4,0,4,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.03.2020,52,NUSA TENGGARA BARAT,4,0,4,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.04.2020,52,NUSA TENGGARA BARAT,4,0,4,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.05.2020,52,NUSA TENGGARA BARAT,4,0,4,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.06.2020,52,NUSA TENGGARA BARAT,7,0,7,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.07.2020,52,NUSA TENGGARA BARAT,7,0,7,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.08.2020,52,NUSA TENGGARA BARAT,7,0,7,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.09.2020,52,NUSA TENGGARA BARAT,13,0,11,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.10.2020,52,NUSA TENGGARA BARAT,22,0,20,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.11.2020,52,NUSA TENGGARA BARAT,24,2,20,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.12.2020,52,NUSA TENGGARA BARAT,33,2,29,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.13.2020,52,NUSA TENGGARA BARAT,36,2,32,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.14.2020,52,NUSA TENGGARA BARAT,36,2,32,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.15.2020,52,NUSA TENGGARA BARAT,36,2,32,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.16.2020,52,NUSA TENGGARA BARAT,44,2,40,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.17.2020,52,NUSA TENGGARA BARAT,50,2,46,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.18.2020,52,NUSA TENGGARA BARAT,54,2,50,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.19.2020,52,NUSA TENGGARA BARAT,60,3,46,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.20.2020,52,NUSA TENGGARA BARAT,71,4,56,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.21.2020,52,NUSA TENGGARA BARAT,92,4,77,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.22.2020,52,NUSA TENGGARA BARAT,107,4,92,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.23.2020,52,NUSA TENGGARA BARAT,114,4,97,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.24.2020,52,NUSA TENGGARA BARAT,152,4,133,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.25.2020,52,NUSA TENGGARA BARAT,180,4,156,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.26.2020,52,NUSA TENGGARA BARAT,195,4,171,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.27.2020,52,NUSA TENGGARA BARAT,206,4,180,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.28.2020,52,NUSA TENGGARA BARAT,221,4,193,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.29.2020,52,NUSA TENGGARA BARAT,230,4,195,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
04.30.2020,52,NUSA TENGGARA BARAT,230,4,195,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.01.2020,52,NUSA TENGGARA BARAT,233,4,198,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.02.2020,52,NUSA TENGGARA BARAT,250,4,214,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.03.2020,52,NUSA TENGGARA BARAT,268,4,228,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.04.2020,52,NUSA TENGGARA BARAT,268,4,228,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.05.2020,52,NUSA TENGGARA BARAT,284,4,234,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.06.2020,52,NUSA TENGGARA BARAT,289,5,231,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.07.2020,52,NUSA TENGGARA BARAT,300,5,238,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.08.2020,52,NUSA TENGGARA BARAT,312,5,228,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.09.2020,52,NUSA TENGGARA BARAT,330,6,238,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.10.2020,52,NUSA TENGGARA BARAT,330,6,233,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.11.2020,52,NUSA TENGGARA BARAT,331,6,221,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.12.2020,52,NUSA TENGGARA BARAT,339,6,229,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.13.2020,52,NUSA TENGGARA BARAT,344,7,224,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.14.2020,52,NUSA TENGGARA BARAT,350,7,206,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.15.2020,52,NUSA TENGGARA BARAT,358,7,164,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.16.2020,52,NUSA TENGGARA BARAT,365,7,171,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
05.17.2020,52,NUSA TENGGARA BARAT,371,7,165,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_NUSA_TENGGARA_BARAT.json
